Partner Country,Unit,region,subregion,quarter,year,value
Senegal,M3,Africa,west africa,Q1,2017,396
Sierra Leone,M3,Africa,west africa,Q1,2009,0
Sierra Leone,M3,Africa,west africa,Q2,2009,0
Sierra Leone,M3,Africa,west africa,Q3,2009,35
Sierra Leone,M3,Africa,west africa,Q4,2009,0
Sierra Leone,M3,Africa,west africa,Q1,2010,0
Sierra Leone,M3,Africa,west africa,Q2,2010,0
Sierra Leone,M3,Africa,west africa,Q3,2010,0
Sierra Leone,M3,Africa,west africa,Q4,2010,0
Sierra Leone,M3,Africa,west africa,Q1,2011,148
Sierra Leone,M3,Africa,west africa,Q2,2011,0
Sierra Leone,M3,Africa,west africa,Q3,2011,0
Sierra Leone,M3,Africa,west africa,Q4,2011,545
Sierra Leone,M3,Africa,west africa,Q1,2012,1158
Sierra Leone,M3,Africa,west africa,Q2,2012,0
Sierra Leone,M3,Africa,west africa,Q3,2012,0
Sierra Leone,M3,Africa,west africa,Q4,2012,182
Sierra Leone,M3,Africa,west africa,Q1,2013,4130
Sierra Leone,M3,Africa,west africa,Q2,2013,6411
Sierra Leone,M3,Africa,west africa,Q3,2013,4463
Sierra Leone,M3,Africa,west africa,Q4,2013,1777
Sierra Leone,M3,Africa,west africa,Q1,2014,1556.25
Sierra Leone,M3,Africa,west africa,Q2,2014,13532.53725
Sierra Leone,M3,Africa,west africa,Q3,2014,3650.634
Sierra Leone,M3,Africa,west africa,Q4,2014,224.25
Sierra Leone,M3,Africa,west africa,Q1,2015,0
Sierra Leone,M3,Africa,west africa,Q2,2015,0
Sierra Leone,M3,Africa,west africa,Q3,2015,0
Sierra Leone,M3,Africa,west africa,Q4,2015,0
Sierra Leone,M3,Africa,west africa,Q1,2016,4755.741
Sierra Leone,M3,Africa,west africa,Q2,2016,18652.67475
Sierra Leone,M3,Africa,west africa,Q3,2016,7131.54
Sierra Leone,M3,Africa,west africa,Q4,2016,10789.74
Sierra Leone,M3,Africa,west africa,Q1,2017,2456.04
Singapore,M3,Asia,southeast asia,Q1,2009,0
Singapore,M3,Asia,southeast asia,Q2,2009,0
Singapore,M3,Asia,southeast asia,Q3,2009,0
Singapore,M3,Asia,southeast asia,Q4,2009,0
Singapore,M3,Asia,southeast asia,Q1,2010,0
Singapore,M3,Asia,southeast asia,Q2,2010,0
Singapore,M3,Asia,southeast asia,Q3,2010,0
Singapore,M3,Asia,southeast asia,Q4,2010,0
Singapore,M3,Asia,southeast asia,Q1,2011,0
Singapore,M3,Asia,southeast asia,Q2,2011,0
Singapore,M3,Asia,southeast asia,Q3,2011,0
Singapore,M3,Asia,southeast asia,Q4,2011,0
Singapore,M3,Asia,southeast asia,Q1,2012,0
Singapore,M3,Asia,southeast asia,Q2,2012,0
Singapore,M3,Asia,southeast asia,Q3,2012,0
Singapore,M3,Asia,southeast asia,Q4,2012,0
Singapore,M3,Asia,southeast asia,Q1,2013,0
Singapore,M3,Asia,southeast asia,Q2,2013,0
Singapore,M3,Asia,southeast asia,Q3,2013,0
Singapore,M3,Asia,southeast asia,Q4,2013,0
Singapore,M3,Asia,southeast asia,Q1,2014,0
Singapore,M3,Asia,southeast asia,Q2,2014,7.395
Singapore,M3,Asia,southeast asia,Q3,2014,0
Singapore,M3,Asia,southeast asia,Q4,2014,0
Singapore,M3,Asia,southeast asia,Q1,2015,0
Singapore,M3,Asia,southeast asia,Q2,2015,0
Singapore,M3,Asia,southeast asia,Q3,2015,0
Singapore,M3,Asia,southeast asia,Q4,2015,0
Singapore,M3,Asia,southeast asia,Q1,2016,0
Singapore,M3,Asia,southeast asia,Q2,2016,0
Singapore,M3,Asia,southeast asia,Q3,2016,33.645
Singapore,M3,Asia,southeast asia,Q4,2016,0
Singapore,M3,Asia,southeast asia,Q1,2017,8.52
Solomon Islands,M3,Oceania,0,Q1,2009,0
Solomon Islands,M3,Oceania,0,Q2,2009,0
Solomon Islands,M3,Oceania,0,Q3,2009,0
Solomon Islands,M3,Oceania,0,Q4,2009,0
Solomon Islands,M3,Oceania,0,Q1,2010,0
Solomon Islands,M3,Oceania,0,Q2,2010,0
Solomon Islands,M3,Oceania,0,Q3,2010,0
Solomon Islands,M3,Oceania,0,Q4,2010,0
Solomon Islands,M3,Oceania,0,Q1,2011,0
Solomon Islands,M3,Oceania,0,Q2,2011,0
Solomon Islands,M3,Oceania,0,Q3,2011,0
Solomon Islands,M3,Oceania,0,Q4,2011,0
Solomon Islands,M3,Oceania,0,Q1,2012,0
Solomon Islands,M3,Oceania,0,Q2,2012,0
Solomon Islands,M3,Oceania,0,Q3,2012,0
Solomon Islands,M3,Oceania,0,Q4,2012,0
Solomon Islands,M3,Oceania,0,Q1,2013,0
Solomon Islands,M3,Oceania,0,Q2,2013,17
Solomon Islands,M3,Oceania,0,Q3,2013,0
Solomon Islands,M3,Oceania,0,Q4,2013,7
Solomon Islands,M3,Oceania,0,Q1,2014,8.9445
Solomon Islands,M3,Oceania,0,Q2,2014,0
Solomon Islands,M3,Oceania,0,Q3,2014,1.5
Solomon Islands,M3,Oceania,0,Q4,2014,0
Solomon Islands,M3,Oceania,0,Q1,2015,0
Solomon Islands,M3,Oceania,0,Q2,2015,0
Solomon Islands,M3,Oceania,0,Q3,2015,0
Solomon Islands,M3,Oceania,0,Q4,2015,0
Solomon Islands,M3,Oceania,0,Q1,2016,0
Solomon Islands,M3,Oceania,0,Q2,2016,0
Solomon Islands,M3,Oceania,0,Q3,2016,0
Solomon Islands,M3,Oceania,0,Q4,2016,0
Solomon Islands,M3,Oceania,0,Q1,2017,0
South Africa,M3,Africa,other africa,Q1,2009,0
South Africa,M3,Africa,other africa,Q2,2009,0
South Africa,M3,Africa,other africa,Q3,2009,0
South Africa,M3,Africa,other africa,Q4,2009,0
South Africa,M3,Africa,other africa,Q1,2010,0
South Africa,M3,Africa,other africa,Q2,2010,0
South Africa,M3,Africa,other africa,Q3,2010,0
South Africa,M3,Africa,other africa,Q4,2010,0
South Africa,M3,Africa,other africa,Q1,2011,0
South Africa,M3,Africa,other africa,Q2,2011,0
South Africa,M3,Africa,other africa,Q3,2011,0
South Africa,M3,Africa,other africa,Q4,2011,0
South Africa,M3,Africa,other africa,Q1,2012,0
South Africa,M3,Africa,other africa,Q2,2012,0
South Africa,M3,Africa,other africa,Q3,2012,0
South Africa,M3,Africa,other africa,Q4,2012,0
South Africa,M3,Africa,other africa,Q1,2013,0
South Africa,M3,Africa,other africa,Q2,2013,0
South Africa,M3,Africa,other africa,Q3,2013,0
South Africa,M3,Africa,other africa,Q4,2013,0
South Africa,M3,Africa,other africa,Q1,2014,0
South Africa,M3,Africa,other africa,Q2,2014,0
South Africa,M3,Africa,other africa,Q3,2014,0
South Africa,M3,Africa,other africa,Q4,2014,0
South Africa,M3,Africa,other africa,Q1,2015,0
South Africa,M3,Africa,other africa,Q2,2015,0
South Africa,M3,Africa,other africa,Q3,2015,0
South Africa,M3,Africa,other africa,Q4,2015,0
South Africa,M3,Africa,other africa,Q1,2016,0
South Africa,M3,Africa,other africa,Q2,2016,0
South Africa,M3,Africa,other africa,Q3,2016,0
South Africa,M3,Africa,other africa,Q4,2016,0
South Africa,M3,Africa,other africa,Q1,2017,18.9
South Sudan,M3,Africa,other africa,Q1,2009,0
South Sudan,M3,Africa,other africa,Q2,2009,0
South Sudan,M3,Africa,other africa,Q3,2009,0
South Sudan,M3,Africa,other africa,Q4,2009,0
South Sudan,M3,Africa,other africa,Q1,2010,0
South Sudan,M3,Africa,other africa,Q2,2010,0
South Sudan,M3,Africa,other africa,Q3,2010,0
South Sudan,M3,Africa,other africa,Q4,2010,0
South Sudan,M3,Africa,other africa,Q1,2011,0
South Sudan,M3,Africa,other africa,Q2,2011,0
South Sudan,M3,Africa,other africa,Q3,2011,0
South Sudan,M3,Africa,other africa,Q4,2011,0
South Sudan,M3,Africa,other africa,Q1,2012,0
South Sudan,M3,Africa,other africa,Q2,2012,0
South Sudan,M3,Africa,other africa,Q3,2012,0
South Sudan,M3,Africa,other africa,Q4,2012,0
South Sudan,M3,Africa,other africa,Q1,2013,0
South Sudan,M3,Africa,other africa,Q2,2013,0
South Sudan,M3,Africa,other africa,Q3,2013,0
South Sudan,M3,Africa,other africa,Q4,2013,0
South Sudan,M3,Africa,other africa,Q1,2014,0
South Sudan,M3,Africa,other africa,Q2,2014,0
South Sudan,M3,Africa,other africa,Q3,2014,0
South Sudan,M3,Africa,other africa,Q4,2014,27.2625
South Sudan,M3,Africa,other africa,Q1,2015,0
South Sudan,M3,Africa,other africa,Q2,2015,13.38
South Sudan,M3,Africa,other africa,Q3,2015,0
South Sudan,M3,Africa,other africa,Q4,2015,0
South Sudan,M3,Africa,other africa,Q1,2016,0
South Sudan,M3,Africa,other africa,Q2,2016,0
South Sudan,M3,Africa,other africa,Q3,2016,0
South Sudan,M3,Africa,other africa,Q4,2016,0
South Sudan,M3,Africa,other africa,Q1,2017,0
Spain,M3,europe,0,Q1,2009,0
Spain,M3,europe,0,Q2,2009,12
Spain,M3,europe,0,Q3,2009,0
Spain,M3,europe,0,Q4,2009,17
Spain,M3,europe,0,Q1,2010,0
Spain,M3,europe,0,Q2,2010,20
Spain,M3,europe,0,Q3,2010,0
Spain,M3,europe,0,Q4,2010,0
Spain,M3,europe,0,Q1,2011,0
Spain,M3,europe,0,Q2,2011,0
Spain,M3,europe,0,Q3,2011,0
Spain,M3,europe,0,Q4,2011,0
Spain,M3,europe,0,Q1,2012,0
Spain,M3,europe,0,Q2,2012,0
Spain,M3,europe,0,Q3,2012,0
Spain,M3,europe,0,Q4,2012,0
Spain,M3,europe,0,Q1,2013,0
Spain,M3,europe,0,Q2,2013,0
Spain,M3,europe,0,Q3,2013,0
Spain,M3,europe,0,Q4,2013,0
Spain,M3,europe,0,Q1,2014,0
Spain,M3,europe,0,Q2,2014,49.5
Spain,M3,europe,0,Q3,2014,0
Spain,M3,europe,0,Q4,2014,0
Spain,M3,europe,0,Q1,2015,0
Spain,M3,europe,0,Q2,2015,0
Spain,M3,europe,0,Q3,2015,0
Spain,M3,europe,0,Q4,2015,0
Spain,M3,europe,0,Q1,2016,0
Spain,M3,europe,0,Q2,2016,0
Spain,M3,europe,0,Q3,2016,0
Spain,M3,europe,0,Q4,2016,0
Spain,M3,europe,0,Q1,2017,0
Sri Lanka,M3,Asia,south asia,Q1,2009,0
Sri Lanka,M3,Asia,south asia,Q2,2009,0
Sri Lanka,M3,Asia,south asia,Q3,2009,0
Sri Lanka,M3,Asia,south asia,Q4,2009,0
Sri Lanka,M3,Asia,south asia,Q1,2010,0
Sri Lanka,M3,Asia,south asia,Q2,2010,0
Sri Lanka,M3,Asia,south asia,Q3,2010,0
Sri Lanka,M3,Asia,south asia,Q4,2010,0
Sri Lanka,M3,Asia,south asia,Q1,2011,0
Sri Lanka,M3,Asia,south asia,Q2,2011,0
Sri Lanka,M3,Asia,south asia,Q3,2011,12
Sri Lanka,M3,Asia,south asia,Q4,2011,55
Sri Lanka,M3,Asia,south asia,Q1,2012,67
Sri Lanka,M3,Asia,south asia,Q2,2012,77
Sri Lanka,M3,Asia,south asia,Q3,2012,132
Sri Lanka,M3,Asia,south asia,Q4,2012,0
Sri Lanka,M3,Asia,south asia,Q1,2013,42
Sri Lanka,M3,Asia,south asia,Q2,2013,17
Sri Lanka,M3,Asia,south asia,Q3,2013,0
Sri Lanka,M3,Asia,south asia,Q4,2013,0
Sri Lanka,M3,Asia,south asia,Q1,2014,0
Sri Lanka,M3,Asia,south asia,Q2,2014,0
Sri Lanka,M3,Asia,south asia,Q3,2014,0
Sri Lanka,M3,Asia,south asia,Q4,2014,0
Sri Lanka,M3,Asia,south asia,Q1,2015,0
Sri Lanka,M3,Asia,south asia,Q2,2015,0
Sri Lanka,M3,Asia,south asia,Q3,2015,0
Sri Lanka,M3,Asia,south asia,Q4,2015,0
Sri Lanka,M3,Asia,south asia,Q1,2016,0
Sri Lanka,M3,Asia,south asia,Q2,2016,0
Sri Lanka,M3,Asia,south asia,Q3,2016,0
Sri Lanka,M3,Asia,south asia,Q4,2016,0
Sri Lanka,M3,Asia,south asia,Q1,2017,0
Sudan,M3,Africa,other africa,Q1,2009,0
Sudan,M3,Africa,other africa,Q2,2009,0
Sudan,M3,Africa,other africa,Q3,2009,0
Sudan,M3,Africa,other africa,Q4,2009,0
Sudan,M3,Africa,other africa,Q1,2010,0
Sudan,M3,Africa,other africa,Q2,2010,0
Sudan,M3,Africa,other africa,Q3,2010,0
Sudan,M3,Africa,other africa,Q4,2010,0
Sudan,M3,Africa,other africa,Q1,2011,0
Sudan,M3,Africa,other africa,Q2,2011,0
Sudan,M3,Africa,other africa,Q3,2011,0
Sudan,M3,Africa,other africa,Q4,2011,0
Sudan,M3,Africa,other africa,Q1,2012,76
Sudan,M3,Africa,other africa,Q2,2012,0
Sudan,M3,Africa,other africa,Q3,2012,0
Sudan,M3,Africa,other africa,Q4,2012,0
Sudan,M3,Africa,other africa,Q1,2013,0
Sudan,M3,Africa,other africa,Q2,2013,50
Sudan,M3,Africa,other africa,Q3,2013,0
Sudan,M3,Africa,other africa,Q4,2013,0
Sudan,M3,Africa,other africa,Q1,2014,0
Sudan,M3,Africa,other africa,Q2,2014,0
Sudan,M3,Africa,other africa,Q3,2014,0
Sudan,M3,Africa,other africa,Q4,2014,0
Sudan,M3,Africa,other africa,Q1,2015,0
Sudan,M3,Africa,other africa,Q2,2015,0
Sudan,M3,Africa,other africa,Q3,2015,0
Sudan,M3,Africa,other africa,Q4,2015,0
Sudan,M3,Africa,other africa,Q1,2016,0
Sudan,M3,Africa,other africa,Q2,2016,0
Sudan,M3,Africa,other africa,Q3,2016,0
Sudan,M3,Africa,other africa,Q4,2016,0
Sudan,M3,Africa,other africa,Q1,2017,0
Suriname,M3,Latin America,0,Q1,2009,0
Suriname,M3,Latin America,0,Q2,2009,0
Suriname,M3,Latin America,0,Q3,2009,0
Suriname,M3,Latin America,0,Q4,2009,0
Suriname,M3,Latin America,0,Q1,2010,0
Suriname,M3,Latin America,0,Q2,2010,20
Suriname,M3,Latin America,0,Q3,2010,0
Suriname,M3,Latin America,0,Q4,2010,0
Suriname,M3,Latin America,0,Q1,2011,0
Suriname,M3,Latin America,0,Q2,2011,26
Suriname,M3,Latin America,0,Q3,2011,94
Suriname,M3,Latin America,0,Q4,2011,0
Suriname,M3,Latin America,0,Q1,2012,143
Suriname,M3,Latin America,0,Q2,2012,127
Suriname,M3,Latin America,0,Q3,2012,100
Suriname,M3,Latin America,0,Q4,2012,14
Suriname,M3,Latin America,0,Q1,2013,110
Suriname,M3,Latin America,0,Q2,2013,196
Suriname,M3,Latin America,0,Q3,2013,0
Suriname,M3,Latin America,0,Q4,2013,0
Suriname,M3,Latin America,0,Q1,2014,21.255
Suriname,M3,Latin America,0,Q2,2014,45.60075
Suriname,M3,Latin America,0,Q3,2014,0
Suriname,M3,Latin America,0,Q4,2014,11.025
Suriname,M3,Latin America,0,Q1,2015,84.885
Suriname,M3,Latin America,0,Q2,2015,0
Suriname,M3,Latin America,0,Q3,2015,0
Suriname,M3,Latin America,0,Q4,2015,0
Suriname,M3,Latin America,0,Q1,2016,0
Suriname,M3,Latin America,0,Q2,2016,0
Suriname,M3,Latin America,0,Q3,2016,0
Suriname,M3,Latin America,0,Q4,2016,0
Suriname,M3,Latin America,0,Q1,2017,0
Taiwan,M3,Asia,other asia,Q1,2009,0
Taiwan,M3,Asia,other asia,Q2,2009,6
Taiwan,M3,Asia,other asia,Q3,2009,0
Taiwan,M3,Asia,other asia,Q4,2009,0
Taiwan,M3,Asia,other asia,Q1,2010,0
Taiwan,M3,Asia,other asia,Q2,2010,38
Taiwan,M3,Asia,other asia,Q3,2010,6
Taiwan,M3,Asia,other asia,Q4,2010,0
Taiwan,M3,Asia,other asia,Q1,2011,7
Taiwan,M3,Asia,other asia,Q2,2011,48
Taiwan,M3,Asia,other asia,Q3,2011,0
Taiwan,M3,Asia,other asia,Q4,2011,35
Taiwan,M3,Asia,other asia,Q1,2012,7
Taiwan,M3,Asia,other asia,Q2,2012,0
Taiwan,M3,Asia,other asia,Q3,2012,0
Taiwan,M3,Asia,other asia,Q4,2012,13
Taiwan,M3,Asia,other asia,Q1,2013,0
Taiwan,M3,Asia,other asia,Q2,2013,0
Taiwan,M3,Asia,other asia,Q3,2013,0
Taiwan,M3,Asia,other asia,Q4,2013,22
Taiwan,M3,Asia,other asia,Q1,2014,0
Taiwan,M3,Asia,other asia,Q2,2014,0
Taiwan,M3,Asia,other asia,Q3,2014,0
Taiwan,M3,Asia,other asia,Q4,2014,0
Taiwan,M3,Asia,other asia,Q1,2015,0
Taiwan,M3,Asia,other asia,Q2,2015,0
Taiwan,M3,Asia,other asia,Q3,2015,0
Taiwan,M3,Asia,other asia,Q4,2015,0
Taiwan,M3,Asia,other asia,Q1,2016,0
Taiwan,M3,Asia,other asia,Q2,2016,0
Taiwan,M3,Asia,other asia,Q3,2016,0
Taiwan,M3,Asia,other asia,Q4,2016,0
Taiwan,M3,Asia,other asia,Q1,2017,0
Tanzania,M3,Africa,other africa,Q1,2009,0
Tanzania,M3,Africa,other africa,Q2,2009,0
Tanzania,M3,Africa,other africa,Q3,2009,0
Tanzania,M3,Africa,other africa,Q4,2009,0
Tanzania,M3,Africa,other africa,Q1,2010,0
Tanzania,M3,Africa,other africa,Q2,2010,0
Tanzania,M3,Africa,other africa,Q3,2010,179
Tanzania,M3,Africa,other africa,Q4,2010,0
Tanzania,M3,Africa,other africa,Q1,2011,0
Tanzania,M3,Africa,other africa,Q2,2011,0
Tanzania,M3,Africa,other africa,Q3,2011,0
Tanzania,M3,Africa,other africa,Q4,2011,0
Tanzania,M3,Africa,other africa,Q1,2012,21
Tanzania,M3,Africa,other africa,Q2,2012,24
Tanzania,M3,Africa,other africa,Q3,2012,57
Tanzania,M3,Africa,other africa,Q4,2012,0
Tanzania,M3,Africa,other africa,Q1,2013,0
Tanzania,M3,Africa,other africa,Q2,2013,28
Tanzania,M3,Africa,other africa,Q3,2013,0
Tanzania,M3,Africa,other africa,Q4,2013,0
Tanzania,M3,Africa,other africa,Q1,2014,0
Tanzania,M3,Africa,other africa,Q2,2014,164.97
Tanzania,M3,Africa,other africa,Q3,2014,0
Tanzania,M3,Africa,other africa,Q4,2014,66.81
Tanzania,M3,Africa,other africa,Q1,2015,165.3
Tanzania,M3,Africa,other africa,Q2,2015,0
Tanzania,M3,Africa,other africa,Q3,2015,7.0755
Tanzania,M3,Africa,other africa,Q4,2015,40.5
Tanzania,M3,Africa,other africa,Q1,2016,0
Tanzania,M3,Africa,other africa,Q2,2016,0
Tanzania,M3,Africa,other africa,Q3,2016,0
Tanzania,M3,Africa,other africa,Q4,2016,0
Tanzania,M3,Africa,other africa,Q1,2017,0
Thailand,M3,Asia,southeast asia,Q1,2009,34
Thailand,M3,Asia,southeast asia,Q2,2009,7
Thailand,M3,Asia,southeast asia,Q3,2009,0
Thailand,M3,Asia,southeast asia,Q4,2009,18
Thailand,M3,Asia,southeast asia,Q1,2010,0
Thailand,M3,Asia,southeast asia,Q2,2010,151
Thailand,M3,Asia,southeast asia,Q3,2010,468
Thailand,M3,Asia,southeast asia,Q4,2010,133
Thailand,M3,Asia,southeast asia,Q1,2011,242
Thailand,M3,Asia,southeast asia,Q2,2011,134
Thailand,M3,Asia,southeast asia,Q3,2011,76
Thailand,M3,Asia,southeast asia,Q4,2011,211
Thailand,M3,Asia,southeast asia,Q1,2012,2
Thailand,M3,Asia,southeast asia,Q2,2012,33
Thailand,M3,Asia,southeast asia,Q3,2012,24
Thailand,M3,Asia,southeast asia,Q4,2012,3
Thailand,M3,Asia,southeast asia,Q1,2013,0
Thailand,M3,Asia,southeast asia,Q2,2013,52
Thailand,M3,Asia,southeast asia,Q3,2013,0
Thailand,M3,Asia,southeast asia,Q4,2013,45
Thailand,M3,Asia,southeast asia,Q1,2014,219.138
Thailand,M3,Asia,southeast asia,Q2,2014,834.408
Thailand,M3,Asia,southeast asia,Q3,2014,27
Thailand,M3,Asia,southeast asia,Q4,2014,33.57525
Thailand,M3,Asia,southeast asia,Q1,2015,60.45975
Thailand,M3,Asia,southeast asia,Q2,2015,0
Thailand,M3,Asia,southeast asia,Q3,2015,189
Thailand,M3,Asia,southeast asia,Q4,2015,4.2015
Thailand,M3,Asia,southeast asia,Q1,2016,73.125
Thailand,M3,Asia,southeast asia,Q2,2016,53.775
Thailand,M3,Asia,southeast asia,Q3,2016,0
Thailand,M3,Asia,southeast asia,Q4,2016,0
Thailand,M3,Asia,southeast asia,Q1,2017,0
Togo,M3,Africa,west africa,Q1,2009,0
Togo,M3,Africa,west africa,Q2,2009,0
Togo,M3,Africa,west africa,Q3,2009,0
Togo,M3,Africa,west africa,Q4,2009,2441
Togo,M3,Africa,west africa,Q1,2010,50
Togo,M3,Africa,west africa,Q2,2010,3340
Togo,M3,Africa,west africa,Q3,2010,8847
Togo,M3,Africa,west africa,Q4,2010,4095
Togo,M3,Africa,west africa,Q1,2011,7951
Togo,M3,Africa,west africa,Q2,2011,4359
Togo,M3,Africa,west africa,Q3,2011,9311
Togo,M3,Africa,west africa,Q4,2011,13716
Togo,M3,Africa,west africa,Q1,2012,5701
Togo,M3,Africa,west africa,Q2,2012,4671
Togo,M3,Africa,west africa,Q3,2012,18765
Togo,M3,Africa,west africa,Q4,2012,10507
Togo,M3,Africa,west africa,Q1,2013,6437
Togo,M3,Africa,west africa,Q2,2013,3356
Togo,M3,Africa,west africa,Q3,2013,2573
Togo,M3,Africa,west africa,Q4,2013,3031
Togo,M3,Africa,west africa,Q1,2014,7860.336
Togo,M3,Africa,west africa,Q2,2014,13232.5695
Togo,M3,Africa,west africa,Q3,2014,10774.55775
Togo,M3,Africa,west africa,Q4,2014,7072.86375
Togo,M3,Africa,west africa,Q1,2015,6281.55
Togo,M3,Africa,west africa,Q2,2015,4652.64
Togo,M3,Africa,west africa,Q3,2015,9585.9675
Togo,M3,Africa,west africa,Q4,2015,4912.005
Togo,M3,Africa,west africa,Q1,2016,3014.085
Togo,M3,Africa,west africa,Q2,2016,264.675
Togo,M3,Africa,west africa,Q3,2016,0
Togo,M3,Africa,west africa,Q4,2016,0
Togo,M3,Africa,west africa,Q1,2017,0
United Arab Emirates,M3,Asia,other asia,Q1,2009,0
United Arab Emirates,M3,Asia,other asia,Q2,2009,0
United Arab Emirates,M3,Asia,other asia,Q3,2009,0
United Arab Emirates,M3,Asia,other asia,Q4,2009,0
United Arab Emirates,M3,Asia,other asia,Q1,2010,0
United Arab Emirates,M3,Asia,other asia,Q2,2010,0
United Arab Emirates,M3,Asia,other asia,Q3,2010,22
United Arab Emirates,M3,Asia,other asia,Q4,2010,72
United Arab Emirates,M3,Asia,other asia,Q1,2011,117
United Arab Emirates,M3,Asia,other asia,Q2,2011,81
United Arab Emirates,M3,Asia,other asia,Q3,2011,11
United Arab Emirates,M3,Asia,other asia,Q4,2011,0
United Arab Emirates,M3,Asia,other asia,Q1,2012,0
United Arab Emirates,M3,Asia,other asia,Q2,2012,0
United Arab Emirates,M3,Asia,other asia,Q3,2012,0
United Arab Emirates,M3,Asia,other asia,Q4,2012,0
United Arab Emirates,M3,Asia,other asia,Q1,2013,12
United Arab Emirates,M3,Asia,other asia,Q2,2013,0
United Arab Emirates,M3,Asia,other asia,Q3,2013,0
United Arab Emirates,M3,Asia,other asia,Q4,2013,0
United Arab Emirates,M3,Asia,other asia,Q1,2014,0
United Arab Emirates,M3,Asia,other asia,Q2,2014,0
United Arab Emirates,M3,Asia,other asia,Q3,2014,0
United Arab Emirates,M3,Asia,other asia,Q4,2014,0
United Arab Emirates,M3,Asia,other asia,Q1,2015,0
United Arab Emirates,M3,Asia,other asia,Q2,2015,0
United Arab Emirates,M3,Asia,other asia,Q3,2015,0
United Arab Emirates,M3,Asia,other asia,Q4,2015,0
United Arab Emirates,M3,Asia,other asia,Q1,2016,0
United Arab Emirates,M3,Asia,other asia,Q2,2016,0
United Arab Emirates,M3,Asia,other asia,Q3,2016,0
United Arab Emirates,M3,Asia,other asia,Q4,2016,0
United Arab Emirates,M3,Asia,other asia,Q1,2017,0
Unidentified Country,M3,other,0,Q1,2009,0
Unidentified Country,M3,other,0,Q2,2009,0
Unidentified Country,M3,other,0,Q3,2009,0
Unidentified Country,M3,other,0,Q4,2009,0
Unidentified Country,M3,other,0,Q1,2010,0
Unidentified Country,M3,other,0,Q2,2010,0
Unidentified Country,M3,other,0,Q3,2010,0
Unidentified Country,M3,other,0,Q4,2010,0
Unidentified Country,M3,other,0,Q1,2011,0
Unidentified Country,M3,other,0,Q2,2011,0
Unidentified Country,M3,other,0,Q3,2011,0
Unidentified Country,M3,other,0,Q4,2011,0
Unidentified Country,M3,other,0,Q1,2012,0
Unidentified Country,M3,other,0,Q2,2012,0
Unidentified Country,M3,other,0,Q3,2012,0
Unidentified Country,M3,other,0,Q4,2012,0
Unidentified Country,M3,other,0,Q1,2013,0
Unidentified Country,M3,other,0,Q2,2013,0
Unidentified Country,M3,other,0,Q3,2013,0
Unidentified Country,M3,other,0,Q4,2013,0
Unidentified Country,M3,other,0,Q1,2014,0
Unidentified Country,M3,other,0,Q2,2014,0
Unidentified Country,M3,other,0,Q3,2014,4.575
Unidentified Country,M3,other,0,Q4,2014,0
Unidentified Country,M3,other,0,Q1,2015,0
Unidentified Country,M3,other,0,Q2,2015,0
Unidentified Country,M3,other,0,Q3,2015,0
Unidentified Country,M3,other,0,Q4,2015,0
Unidentified Country,M3,other,0,Q1,2016,0
Unidentified Country,M3,other,0,Q2,2016,0
Unidentified Country,M3,other,0,Q3,2016,0
Unidentified Country,M3,other,0,Q4,2016,0
Unidentified Country,M3,other,0,Q1,2017,0
Vanuatu,M3,Oceania,0,Q1,2009,0
Vanuatu,M3,Oceania,0,Q2,2009,0
Vanuatu,M3,Oceania,0,Q3,2009,0
Vanuatu,M3,Oceania,0,Q4,2009,0
Vanuatu,M3,Oceania,0,Q1,2010,0
Vanuatu,M3,Oceania,0,Q2,2010,0
Vanuatu,M3,Oceania,0,Q3,2010,0
Vanuatu,M3,Oceania,0,Q4,2010,0
Vanuatu,M3,Oceania,0,Q1,2011,0
Vanuatu,M3,Oceania,0,Q2,2011,0
Vanuatu,M3,Oceania,0,Q3,2011,0
Vanuatu,M3,Oceania,0,Q4,2011,0
Vanuatu,M3,Oceania,0,Q1,2012,0
Vanuatu,M3,Oceania,0,Q2,2012,0
Vanuatu,M3,Oceania,0,Q3,2012,0
Vanuatu,M3,Oceania,0,Q4,2012,0
Vanuatu,M3,Oceania,0,Q1,2013,0
Vanuatu,M3,Oceania,0,Q2,2013,0
Vanuatu,M3,Oceania,0,Q3,2013,0
Vanuatu,M3,Oceania,0,Q4,2013,0
Vanuatu,M3,Oceania,0,Q1,2014,0
Vanuatu,M3,Oceania,0,Q2,2014,0
Vanuatu,M3,Oceania,0,Q3,2014,4.35
Vanuatu,M3,Oceania,0,Q4,2014,0
Vanuatu,M3,Oceania,0,Q1,2015,37.2075
Vanuatu,M3,Oceania,0,Q2,2015,4.8165
Vanuatu,M3,Oceania,0,Q3,2015,0
Vanuatu,M3,Oceania,0,Q4,2015,78.75
Vanuatu,M3,Oceania,0,Q1,2016,93.3975
Vanuatu,M3,Oceania,0,Q2,2016,320.32875
Vanuatu,M3,Oceania,0,Q3,2016,465.19125
Vanuatu,M3,Oceania,0,Q4,2016,267.8445
Vanuatu,M3,Oceania,0,Q1,2017,213.075
Vietnam,M3,Asia,southeast asia,Q1,2009,2088
Vietnam,M3,Asia,southeast asia,Q2,2009,2322
Vietnam,M3,Asia,southeast asia,Q3,2009,2657
Vietnam,M3,Asia,southeast asia,Q4,2009,2682
Vietnam,M3,Asia,southeast asia,Q1,2010,2068
